t,i_d
0.010555100000000001,-2.285576382510116e-06
0.0122588,-2.307622838858611e-06
0.013795600000000002,-2.325847170865267e-06
0.0153162,-2.227690586318738e-06
0.0175346,-2.2589322983301723e-06
0.020570400000000003,-2.1966150536265263e-06
0.023570800000000003,-2.324351556992385e-06
0.027601200000000003,-2.1157411182777787e-06
0.0315762,-2.0731992125600933e-06
0.035534300000000005,-2.1627698656141325e-06
0.0405494,-2.0454472662520724e-06
0.047137200000000004,-1.8865798370875615e-06
0.054119,-1.857609242438682e-06
0.062127600000000005,-1.7844903419863923e-06
0.071077,-1.786706066242526e-06
0.0820879,-1.7348581186490991e-06
0.0940546,-1.7665983686181407e-06
0.1079808,-1.691152957696956e-06
0.12394820000000001,-1.5946027732361112e-06
0.14195190000000002,-1.5971508561306497e-06
0.1634007,-1.471630077020905e-06
0.18833560000000002,-1.4462046411818192e-06
0.21585970000000002,-1.3750798925600398e-06
0.2477754,-1.3687096853236631e-06
0.2852597,-1.274541404438174e-06
0.3279319,-1.2542675274945864e-06
0.37747620000000004,-1.1854138962353415e-06
0.4330604,-1.1392160454950608e-06
0.49856670000000003,-1.0773419456426215e-06
0.5723716,-1.048038992355317e-06
0.6581567,-1.0760125110889614e-06
0.7570913,-1.0412256402677136e-06
0.8704725000000001,-9.952493619530159e-07
1.0009480000000002,-9.8826983054621e-07
1.1499926,-1.0111471834907572e-06
1.3224388,-9.370312071232125e-07
1.5202046,-9.380836761448886e-07
1.7478252,-9.3093796541886e-07
2.0093477,-9.304394274612325e-07
2.3110983000000003,-8.463526919411166e-07
2.6566055,-8.435276435145335e-07
3.0541575,-8.146124419720548e-07
3.5116110000000003,-8.224782630813344e-07
4.0380841,-7.33350754878522e-07
4.6423505,-7.200010162353393e-07
5.3376513,-7.034384774207478e-07
6.1363652,-6.769051794536053e-07
7.0551814,-6.694271100891718e-07
8.1122405,-6.673775651522406e-07
9.327106800000001,-6.750772069422975e-07
10.7229177,-6.288239630955755e-07
12.328841800000001,-6.698148618339775e-07
14.1754051,-5.668390770303549e-07
16.2977206,-6.132031070898785e-07
18.738764500000002,-6.271621699034903e-07
21.5448752,-5.856727332074608e-07
24.7709754,-5.417459998296942e-07
28.480968700000002,-5.20253474545228e-07
32.7464316,-5.29282550888945e-07
37.6500879,-5.154896673945558e-07
43.288470600000004,-4.90396590193875e-07
49.866416300000004,-4.937201765780854e-07
57.223980700000006,-4.167791517839779e-07
65.7935811,-4.5117827086039994e-07
75.6471399,-4.577146574159791e-07
86.9755018,-3.765637565352277e-07
100.0007707,-4.294087800439296e-07
114.976453,-3.536310104842796e-07
132.19455430000002,-3.4188767192680145e-07
151.99203740000002,-2.903720829717797e-07
174.7535962,-2.619554193869084e-07
200.9240248,-2.1320948575208894e-07
231.01365460000002,-2.2766708652332829e-07
265.6091093,-2.0722703026053813e-07
305.38599880000004,-2.210199137549273e-07
351.11953520000003,-1.6557141424530608e-07
403.70251310000003,-2.102736511127043e-07
464.15937970000004,-1.8806101544500724e-07
533.6706104,-1.5488054470946371e-07
613.5910487,-1.641865865852049e-07
705.4807348,-1.1981670835621163e-07
811.1311876000001,-1.0619000418100477e-07
932.6036454,-1.2873499848712694e-07
1072.2674358000002,-1.3637924717076282e-07
1232.847461,-9.948743830622315e-08
1417.4750528000002,-9.156622409056297e-08
1629.7518935,-7.428357489274063e-08
1873.8182915000002,-7.605615429764756e-08
2154.435316,-6.87996573588174e-08
2477.0769955,-6.885505046523838e-08
2848.0365154,-7.672087157447758e-08
3274.5497495000004,-6.863347803963508e-08
3764.9365669000003,-6.824572629478903e-08
4328.7623218,-7.46713266375867e-08
4977.0241852,-6.530989165542452e-08
5722.368558,-6.5476070974627e-08
6579.332790500001,-9.250790689941726e-08
7564.6339617,-8.148467872516996e-08
8697.4901976,-8.270332706604852e-08
10000.0009916,-7.217863684940863e-08
