t,i_d
0.0101393,-2.68713378368111e-07
0.011807600000000001,-3.047742906366383e-07
0.013338500000000001,-3.130278634907034e-07
0.015403000000000002,-3.1197539446904755e-07
0.0184134,-3.2333098128171986e-07
0.0205702,-3.273192849427605e-07
0.0235962,-3.4770394809914976e-07
0.0275747,-3.58394817634972e-07
0.0315533,-3.5346483116507713e-07
0.035563500000000005,-3.7312938393823557e-07
0.0404723,-3.70525907937276e-07
0.046514200000000006,-3.732955632574582e-07
0.053498500000000004,-3.58339424528551e-07
0.06147830000000001,-3.8165992232432497e-07
0.071449,-3.8276778445240187e-07
0.08143460000000001,-3.560683071660367e-07
0.09397330000000001,-3.657067076801828e-07
0.1078323,-3.838756465804385e-07
0.12382810000000001,-3.436602513317084e-07
0.1427503,-3.711352321077254e-07
0.1637,-3.416107063947772e-07
0.1876353,-3.316953403486068e-07
0.2161777,-3.3723465098893086e-07
0.24809640000000002,-3.349081405199754e-07
0.28499470000000005,-3.42386209884429e-07
0.3278399,-3.315291610293842e-07
0.3767282,-3.400043063090929e-07
0.433018,-3.3241545073183765e-07
0.49782760000000004,-3.182902085990234e-07
0.5726325,-3.2709771251713704e-07
0.6589914,-3.5828403142215017e-07
0.7572195,-3.3546207158402393e-07
0.8705942000000001,-3.205059328551369e-07
1.0002796,-2.9724082816578395e-07
1.1505573,-2.8605142067233416e-07
1.322217,-3.1934267762067935e-07
1.5202891,-2.852205240762815e-07
1.7485152000000002,-3.2432805719697496e-07
2.0096284,-3.161852705556914e-07
2.3102735,-3.0699001489275184e-07
2.6562138,-2.9386184867517255e-07
3.0546159000000004,-2.567484673850094e-07
3.5117183,-3.120861806818492e-07
4.0373295,-3.0239238706128207e-07
4.6422532,-3.0610372519029837e-07
5.337006700000001,-3.04164966466189e-07
6.1368239,-2.8588524135311154e-07
7.0555513,-3.052728285942659e-07
8.1113525,-2.941942073136178e-07
9.326273,-2.7596987530694115e-07
10.723669500000002,-3.059375458710959e-07
12.3291398,-3.2144761566401135e-07
14.175649600000002,-3.1834560170542425e-07
16.2985744,-3.0327867676373553e-07
18.739140300000003,-3.2576827796345687e-07
21.5453106,-3.4687305150309716e-07
24.771587800000002,-3.369576854569066e-07
28.481141800000003,-3.6182919023196403e-07
32.746444600000004,-3.649312041905511e-07
37.6501946,-4.352804493226586e-07
43.2881118,-4.151727516982936e-07
49.7709515,-4.833062725742674e-07
57.224457900000004,-5.282300818673093e-07
65.7934939,-4.823091966590123e-07
75.6473352,-5.331046752308032e-07
86.9755471,-5.264575024624022e-07
100.0003825,-5.851741952498332e-07
114.97667530000001,-7.135754158925417e-07
132.19475540000002,-8.28460718572865e-07
151.9916292,-9.143754266042886e-07
174.75320720000002,-8.460757264090923e-07
200.92419660000002,-9.918703824624246e-07
231.01360400000002,-1.1743906680611144e-06
265.60887540000004,-1.1749445991251428e-06
305.3863632,-1.3674356438764039e-06
351.11940250000004,-1.3766862926457238e-06
403.7020115,-1.3804530238811613e-06
464.1590603,-1.4357353440716003e-06
533.6707260000001,-1.7101527931932645e-06
613.5914935000001,-1.7048904480849443e-06
705.4808783000001,-1.8159536264234296e-06
811.1315143,-2.118510773597941e-06
932.6039489000001,-2.4790645031766324e-06
1072.2680134,-2.7311031373113768e-06
1232.8478083,-2.528419760981921e-06
1417.474508,-2.9542265699036424e-06
1629.7509511,-3.3687885782254934e-06
1873.8184982,-2.7919801612485407e-06
2154.4353379,-3.0667853621150305e-06
2477.0772157,-3.20183375552612e-06
2848.0368036,-3.552139760420216e-06
3274.5493903,-4.499583452341252e-06
3764.9360399,-3.955124609503791e-06
4328.7618534,-4.113992038668281e-06
4977.0242715,-4.058654325371443e-06
5722.3683018,-3.714330775968897e-06
6579.3330825,-4.370794479953718e-06
7564.6336655000005,-4.633468590517885e-06
8697.4905382,-4.326590781043928e-06
10000.0007026,-4.390957570684485e-06
