v_bl,i_bl,v_sl,i_sl,v_wl,i_wl
-0.7999233203507976,-1.0617210896369047e-06,-0.0006828119810616683,1.0404171973947202e-06,0.3995437071758899,6.76816565787249e-10
-0.8001375561414545,-5.052419427099603e-07,-0.0005235085610994188,5.187706949246326e-07,0.19954306083124698,2.0415003133143068e-10
-0.8000221984080242,-1.9243707085087372e-07,-0.0006132311769400958,2.071444063794854e-07,-0.00011700616214119742,1.1781295568754903e-09
-0.7995918957515761,-6.414663642094682e-08,-0.00056928540591605,8.082334063544527e-08,-0.2010331883972527,2.6860455875698724e-10
-0.7993044169555665,-2.514988951307512e-08,-0.00038800910044277674,4.438017085334672e-08,-0.4009624229424382,3.8677119237094187e-10
-0.7999196582005301,-5.146161505461439e-08,-0.0003257525914922116,7.32143271644922e-08,-0.6009117992772145,6.517509162325765e-10
-0.8000643131361019,-1.6113996573303878e-07,-0.0003770226576859326,1.8054146454482424e-07,-0.800720183084858,8.343720772720876e-10
